{'guid': '85709db3-6ab2-47b1-813b-d9e792763b05', 'typeName': 'business.Category', 'bussinessDomain': '第一批数据'}
{'guid': 'cb8a96e9-97d2-4d87-8cbc-54ecc76303cd', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '03114aa5-8ca1-4a7c-83ee-de259f80c252', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c7de0eb3-58a4-4716-828a-9ee231084249', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b5b879e2-e5bd-4771-8d8b-defc459e0096', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '34d8ba9c-0487-4e6f-be40-f8f0741efcc8', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c13eb1d6-e0c1-43f2-ae14-01a6bb9c6093', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '967c39e8-50d6-4da8-92d7-21c635013094', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '13092a65-dd44-479f-ac10-bbd0be6580fb', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9768e4b4-f2dc-45ce-a8f2-5108fa1af7b5', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'f2df2cad-79a1-4066-8438-be86d50d5901', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4918fe5c-0c59-46e7-895a-9d075aa0ca16', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '75d8d277-0e2c-4321-9b72-dec2b2b9d93c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '245ef030-8584-4ec3-b006-643890d94588', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '133d0382-6461-4a16-b84e-bfe25f256af7', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '284cdea4-b8f0-4217-926f-f151d67a91e3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e863d036-c420-41f8-90b5-f0325f54ced4', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c7fe81ea-556c-401c-b766-fb5ca7ad11e5', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e06e5e64-d67d-48bd-ad86-06d635a4df2b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c4ed8fda-8e8f-4b3a-8fc7-bbe8b068c23c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4b276130-c860-4290-9926-b4cfbbb5e98a', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '48177dbf-7965-4150-94f0-6dc288bf4d5f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '256e8df5-9d16-4030-944e-f8616884ea36', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1e514008-2f29-43a5-bcfc-0385d3c05b07', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '58a4887f-5f9a-4eb2-be13-ce3234ba83ba', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '716bcfe5-2487-47f3-9e02-e8286b6aba9a', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e6369aff-1aaa-4109-bb7c-8495f7f80012', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ecaadbab-10df-4a7c-bcd7-b354c199c936', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a0d4979c-a4e5-4ca5-896a-e314ca12a4b7', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1bc4d599-3715-42c2-81d0-3b3782fef79c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '2f0dbf8b-3e19-4e4a-9ee7-20bc02b2e786', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'fcb6e3ae-1b24-4242-a4f6-78c2b635c5ed', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '8019563c-de8c-40e6-894b-28ebef7fa0fd', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '8f6a0a30-b85b-43dd-b820-d09ef1facbd7', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a9c38227-4fcd-4aec-a912-b812f4dc0faa', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ecba95bd-e013-4f74-95b9-5f8c49a8c663', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'af4a4624-32eb-443b-b965-36adee2edf86', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'cc307d04-07f2-4947-946b-86c139e43129', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '7c05353b-9522-4278-9f7d-4f436a4365ea', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9fce1d97-47ae-4b40-8832-c9f2c5850eda', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0d683abe-c4d2-44b0-9b65-7b00d40ace69', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5791cfb0-86bb-4836-94cf-bbd40d86e6aa', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '463399bc-9d95-4d3a-a7ee-52e6b55945a8', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c0836d3d-38d5-41cd-87ac-b938777d1ff5', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '3fee6922-cd53-4479-b050-834dcd9239eb', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '312de56c-86d9-4ae6-9003-24002db03ea3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4f50ef4f-20d4-4875-9fe4-1784244a7e8b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '7ad11318-d46b-4d86-aa3e-dfb79d201a94', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'de0728b2-78e2-4c36-bb20-1b2fa76aed4f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '97add407-0809-497d-ad42-a89113ac7553', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '88e7b06b-a6cb-46fe-a199-20d47fd9caf9', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '04e2814f-9fe6-40c8-9e21-40f911e46ffe', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1ff6d557-26e7-46f9-8f51-7c54dfb33a01', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '3209a9b9-f98a-42fd-b363-814bb6d607bc', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '63a2dc9b-4b45-40b2-8e55-ee2938a71005', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c72c869d-d702-4772-8ca0-dcd63636008b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '65d12b1f-2c28-4dfb-9453-b1cd02c8aa4f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1ff7cbe9-ca3d-4805-8838-8dc91ceb5e97', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ef299775-e6f0-444b-94dc-c9de23cd6660', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '17dbfd58-08b6-465c-b847-8bb9cd577083', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4ec4306b-aa18-4f14-b000-9875e9b835bc', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '95bc8da6-69a4-4bab-a180-b7c1d99a1f57', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'cdde5809-5fc0-44cb-9fe8-57ae1412dbe9', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'bdf8bbc9-2e69-4799-9cb2-d297dc447800', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '22ea0e41-d351-4411-8500-acabed980b77', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c59f6d60-50f0-4c9c-935b-a4c95fde3dd1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '719fa269-0abe-412d-97bb-5757cc0521c1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'fa228d06-e528-49fb-b982-f7f46e55dc16', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '960f01c5-9ffb-48d9-a34f-e6dc78257bc0', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c2b357be-085c-46a4-99d8-ed54403b21fb', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '54000fb7-60d6-4812-ae01-5d2ec3495848', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e0fb8e4f-3a3c-4349-9640-25896cc58f85', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '59696617-100b-4d32-8c8d-25b2f923cb34', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '69000014-22a9-4aa0-901d-ff08b1b9d027', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'd062f83f-b979-486c-95fe-f0741e2c0ca2', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '019fe60b-fd9c-4e63-b89e-5d8981769b3c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '48d45916-004c-42e5-b1d8-9f50ca8cf204', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ea3dead1-0d3b-46ca-8f97-d5091ad199f3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '7b61f015-ba4d-40f7-9ee1-81d42ff67a3b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b3e17b8f-6748-4acc-9f32-52acee87e0ef', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '16debda5-b5a1-4e0b-bc2f-f67c68278585', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ec22a919-2eff-4126-bb09-c6cc7bbb00cc', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'fafacb1a-1de5-4522-be2a-19c6fe6be555', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'f0b9072c-4e36-4adb-9033-a3cbdc32b4e0', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '49a499ae-53ce-4b0e-aba2-74a875da6986', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b954d972-447b-474d-97fd-4d0fdea60c88', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '28e85392-a645-4b19-9319-ef25133a73b1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '21ea7ee5-2762-4b7b-86cf-b9ac462436d4', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4e0cdad9-46db-4635-8c0b-0d975337066f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ca52691d-aaac-4ce6-8a1d-20131d8a376b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '85897efe-790c-4aec-a235-56f5a016f877', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '46efc103-fe57-4b4d-8766-ce6699190c83', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'db35fc4b-c534-413f-a2d3-cf20ccefd735', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'fb7915dd-42c9-4ce1-bc86-bb62861073f5', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '37d86675-1df4-468d-82c8-a11d301642a1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '07a8558f-9a5e-43cc-ac72-e271b7ee5046', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0a3b48cb-08bc-4623-b2bd-7982ec73eed1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5b4eab65-c4f5-4633-9338-537769a2e367', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'aa38a93c-62f8-4d7e-9032-8e2bac0bed94', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '2cab870f-46c5-490e-b8af-2f201c1678cf', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '22b5c069-d8dd-45dd-af55-8f0c50ea363f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '648649bc-b203-48c2-8445-65363a94d1de', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1a0e24e2-1c33-472d-86e3-28c405b83928', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '42c98422-538c-4e78-871b-5a18f1553e77', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1aaea8ff-3e9d-42d8-813e-2c47d76ef03c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9afce84a-1fa6-49be-8ffb-d9c2d507cdbf', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '24cdbd80-fdb6-42cb-b1cb-34f2a6894727', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'cf306d9f-0a9e-4ef2-bd6e-749fa9387de5', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '6a82d8f1-5560-432f-8518-b76a10a1cf7b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'dacbec4c-fdb1-452d-9009-9acd0f6006c5', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a26314ef-4dac-47d5-9a6c-47e9f890dbc7', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a33f343a-58a8-4358-a796-9e5be72fef2f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5a6f461d-3343-44e7-ae42-ca44b0c586f3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '8b1ab13d-80a2-4ff6-9e56-fb488f64518c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '8a4a9235-e848-41a1-8fe4-181aff184c60', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '869a9c4c-0e3c-4b19-8392-3527d272f4d8', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '173666f3-ea32-4481-861a-59d478a88279', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5d612d07-2ab1-4f43-a17d-0cce16c99bd4', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ef2edfcd-8080-499d-b4cb-dff6547e771a', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e0fd22be-df7a-41ae-a172-bbc1cc9aea56', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4e3d3851-9292-4539-af46-ccc6342b739e', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b6b6bb62-eb10-4542-96c9-fbcaa9082f47', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'fdfb3f5d-086b-43c0-a55f-0fec24d9c6f8', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '884da866-25b3-4de6-8904-1ffad7f8432f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '019caed4-650b-4674-a095-2c088c28fa55', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '74a3fd02-30c4-499a-98c1-aaf4f8e800bf', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5589a1c9-da5e-4b7f-9b52-3f4f41b380ee', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '3b0b4aa5-3408-4605-8aa5-a4b6e1dbcb48', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0cc2286b-1591-4643-8c84-9e2ba37fc682', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e0f5e3b4-4619-4097-b1e9-eed092e6c282', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e7ac6438-ecf8-4303-b4d3-d8a49857dab5', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'd9c91f03-ec1e-462d-8fc3-241ee2bc9e29', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9d967f3c-7f2c-466d-9fdb-7cc0d4af4950', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0502e072-fce6-4196-881b-aafd5704a136', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '676b71f0-26ad-46db-ac3b-ee2f415b9a7a', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'cddd22b7-68b2-4c0e-80e2-14f5f6e53f88', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '85558a22-b25a-4d04-9f99-ca9bc10a73b3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '80bf70f8-01ac-40fb-b352-7a0baca97f35', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '7cdeb839-0b40-4d62-8759-88cf4ea90799', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'de1ada5b-4d60-4ebd-8c7f-02cb788e0b61', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c50973f4-9050-4eb5-ace4-b36490a137ad', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '132d5471-9c31-4606-a7c1-de8e80c3b5c7', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '76c726ce-f450-4bff-8816-07afe8fe35ac', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '57432390-e174-44cc-8b8d-92cf5902f212', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'bf7dc26a-adf4-434c-8f8a-60ce17ca9a8c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '73a2d5c6-af88-48a1-9011-dafb5e96f3b8', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '69731076-8f83-49e9-a971-3ae95a9c7fe5', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '016378cb-38c8-42cf-89fd-82927dc195b9', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '056613df-c833-4feb-bdbb-bcc9e5fe3a94', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5c6bd8f1-a0a8-4ce8-8322-5aa26a91407c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'cb62c461-4c60-4899-b7cd-e0830192b324', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b1c9f4b5-cc47-4382-9f1c-f470c421753c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a29ddd54-1594-47eb-9afa-d98a5756f491', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
